time_iso8601,DE-BB,DE-BE,DE-BW,DE-BY,DE-HB,DE-HE,DE-HH,DE-MV,DE-NI,DE-NW,DE-RP,DE-SH,DE-SL,DE-SN,DE-ST,DE-TH,sum_deaths
2021-02-02T20:00:00+0000,2541,2374,7316,10971,284,5133,1097,506,3518,11241,2684,969,772,6589,1891,2350,60236
2021-02-03T20:00:00+0000,2580,2418,7375,11073,286,5182,1097,520,3580,11343,2710,989,780,6643,1954,2368,60898
2021-02-04T20:00:00+0000,2605,2453,7430,11188,289,5247,1120,543,3638,11467,2752,1010,790,6779,1986,2383,61680
2021-02-05T20:00:00+0000,2651,2466,7444,11216,291,5264,1140,545,3659,11531,2759,1016,792,6802,2002,2400,61978
2021-02-06T20:00:00+0000,2653,2470,7465,11250,293,5278,1143,554,3668,11569,2763,1019,795,6834,2004,2408,62166
2021-02-07T20:00:00+0000,2661,2485,7534,11309,297,5312,1145,572,3720,11653,2800,1043,797,6860,2020,2420,62628
2021-02-08T20:00:00+0000,2701,2506,7598,11417,305,5371,1148,586,3776,11735,2834,1067,805,6948,2034,2455,63286
2021-02-09T20:00:00+0000,2742,2556,7642,11540,305,5423,1158,595,3809,11861,2860,1088,814,7030,2085,2494,64002
2021-02-10T20:00:00+0000,2779,2573,7704,11633,306,5456,1167,601,3857,11937,2880,1103,818,7095,2103,2513,64525
2021-02-11T20:00:00+0000,2792,2597,7745,11715,307,5497,1178,613,3903,12014,2907,1126,824,7162,2129,2595,65104
2021-02-12T20:00:00+0000,2816,2605,7771,11795,310,5522,1188,615,3924,12090,2911,1133,825,7178,2147,2615,65445
2021-02-13T20:00:00+0000,2821,2609,7784,11825,312,5532,1196,621,3930,12117,2913,1137,826,7192,2150,2623,65588
2021-02-14T20:00:00+0000,2833,2620,7834,11860,315,5566,1196,629,3957,12160,2945,1161,836,7251,2171,2644,65978
2021-02-15T20:00:00+0000,2858,2645,7876,11947,317,5618,1197,657,4012,12265,2966,1183,839,7293,2205,2681,66559
2021-02-16T20:00:00+0000,2887,2670,7899,11990,318,5661,1202,664,4084,12391,2985,1195,843,7344,2241,2719,67093
2021-02-17T20:00:00+0000,2903,2702,7945,12087,321,5700,1206,680,4107,12470,3003,1202,848,7399,2273,2741,67587
2021-02-18T20:00:00+0000,2919,2720,7977,12169,324,5728,1210,685,4165,12570,3030,1211,859,7493,2302,2769,68131
2021-02-19T20:00:00+0000,2926,2727,7992,12195,327,5769,1216,689,4183,12623,3032,1211,861,7500,2320,2787,68358
2021-02-20T20:00:00+0000,2932,2728,7994,12210,328,5777,1223,692,4188,12643,3034,1216,862,7517,2321,2792,68457
2021-02-21T20:00:00+0000,2938,2740,8023,12254,330,5791,1223,703,4222,12680,3065,1236,862,7558,2349,2808,68782
2021-02-22T20:00:00+0000,2959,2766,8053,12304,331,5846,1224,714,4273,12769,3084,1253,867,7588,2376,2829,69236
2021-02-23T20:00:00+0000,2970,2781,8068,12361,331,5889,1235,719,4308,12842,3107,1270,872,7632,2398,2854,69637
2021-02-24T20:00:00+0000,2986,2805,8096,12404,335,5908,1251,727,4339,12922,3116,1281,882,7671,2415,2878,70016
2021-02-25T20:00:00+0000,3004,2814,8124,12447,340,5926,1257,736,4368,13011,3137,1289,885,7774,2438,2903,70453
2021-02-26T20:00:00+0000,3012,2818,8129,12457,341,5936,1263,739,4381,13053,3139,1291,885,7812,2450,2926,70632
2021-02-27T20:00:00+0000,3016,2818,8134,12470,343,5943,1270,739,4385,13064,3141,1295,886,7827,2455,2929,70715
2021-02-28T20:00:00+0000,3022,2825,8162,12493,347,5968,1272,746,4408,13107,3157,1310,888,7861,2456,2936,70958
2021-03-01T20:00:00+0000,3049,2850,8203,12532,348,5981,1278,752,4451,13183,3174,1316,890,7914,2480,2954,71355
2021-03-02T20:00:00+0000,3073,2862,8238,12592,352,6014,1287,757,4490,13241,3180,1323,895,7963,2495,2977,71739
2021-03-03T20:00:00+0000,3087,2874,8262,12635,357,6030,1296,766,4504,13304,3189,1327,902,8003,2511,2992,72039
2021-03-04T20:00:00+0000,3092,2889,8303,12683,365,6043,1301,774,4531,13356,3194,1332,906,8035,2520,3006,72330
2021-03-05T20:00:00+0000,3110,2892,8316,12712,367,6057,1306,775,4541,13389,3196,1337,906,8051,2529,3018,72502
2021-03-06T20:00:00+0000,3115,2894,8321,12723,367,6068,1312,776,4542,13399,3198,1339,906,8054,2529,3019,72562
2021-03-07T20:00:00+0000,3117,2895,8346,12745,368,6080,1312,785,4553,13430,3204,1347,909,8072,2541,3023,72727
2021-03-08T20:00:00+0000,3135,2902,8370,12773,370,6101,1312,789,4579,13482,3209,1357,917,8110,2556,3047,73009
2021-03-09T20:00:00+0000,3147,2918,8399,12805,375,6116,1312,792,4613,13519,3221,1365,920,8145,2576,3071,73294
2021-03-10T20:00:00+0000,3152,2928,8427,12840,378,6132,1314,800,4639,13591,3227,1374,923,8171,2597,3092,73585
2021-03-11T20:00:00+0000,3160,2933,8446,12871,378,6153,1324,804,4662,13635,3239,1378,926,8189,2615,3105,73818
2021-03-12T20:00:00+0000,3172,2934,8455,12892,378,6161,1328,806,4676,13656,3240,1380,926,8196,2619,3117,73936
2021-03-13T20:00:00+0000,3174,2934,8463,12900,378,6168,1332,806,4678,13671,3241,1381,926,8196,2621,3118,73987
2021-03-14T20:00:00+0000,3177,2942,8474,12920,379,6181,1332,811,4702,13703,3250,1390,929,8205,2624,3123,74142
2021-03-15T20:00:00+0000,3206,2947,8509,12963,382,6206,1332,816,4734,13757,3256,1396,929,8228,2643,3161,74465
2021-03-16T20:00:00+0000,3226,2956,8532,12981,386,6224,1337,820,4760,13805,3262,1400,929,8249,2653,3188,74708
2021-03-17T20:00:00+0000,3238,2967,8555,13004,391,6235,1337,824,4784,13837,3272,1403,929,8264,2663,3204,74907
2021-03-18T20:00:00+0000,3249,2985,8577,13031,391,6249,1342,825,4803,13870,3280,1407,931,8276,2671,3216,75103
2021-03-19T20:00:00+0000,3259,2991,8582,13047,392,6264,1343,828,4812,13901,3281,1410,931,8283,2677,3226,75227
2021-03-20T20:00:00+0000,3263,2992,8584,13056,392,6271,1348,828,4815,13911,3287,1412,931,8299,2678,3234,75301
2021-03-21T20:00:00+0000,3265,2998,8598,13075,396,6277,1349,832,4833,13944,3292,1416,934,8319,2684,3238,75450
2021-03-22T20:00:00+0000,3276,3011,8621,13111,397,6298,1355,838,4847,13993,3310,1419,934,8362,2703,3265,75740
2021-03-23T20:00:00+0000,3287,3023,8638,13156,398,6316,1358,840,4872,14022,3315,1422,935,8370,2713,3281,75946
2021-03-24T20:00:00+0000,3296,3026,8657,13179,402,6350,1364,844,4886,14058,3325,1425,937,8385,2721,3294,76149
2021-03-25T20:00:00+0000,3298,3030,8674,13209,402,6372,1369,845,4898,14097,3334,1428,939,8405,2727,3309,76336
2021-03-26T20:00:00+0000,3300,3036,8680,13219,402,6383,1372,848,4901,14119,3335,1428,939,8415,2739,3321,76437
2021-03-27T20:00:00+0000,3304,3039,8693,13224,402,6389,1372,849,4905,14132,3336,1430,939,8415,2741,3330,76500
2021-03-28T19:00:00+0000,3306,3043,8709,13246,404,6396,1372,860,4930,14151,3346,1431,939,8423,2745,3336,76637
2021-03-29T19:00:00+0000,3318,3047,8731,13286,406,6423,1372,865,4950,14197,3353,1434,941,8442,2751,3350,76866
2021-03-30T19:00:00+0000,3330,3055,8752,13324,407,6436,1378,877,4958,14241,3358,1439,942,8456,2761,3360,77074
2021-03-31T19:00:00+0000,3335,3071,8777,13343,407,6451,1382,879,4978,14285,3364,1441,942,8478,2768,3378,77279
2021-04-01T19:00:00+0000,3338,3081,8783,13366,407,6459,1393,880,4986,14316,3369,1442,942,8511,2776,3404,77453
2021-04-02T19:00:00+0000,3342,3082,8789,13372,407,6468,1397,882,4988,14338,3371,1443,943,8521,2782,3408,77533
2021-04-03T19:00:00+0000,3346,3086,8795,13384,408,6471,1397,882,4992,14345,3373,1444,943,8522,2787,3415,77590
2021-04-04T19:00:00+0000,3351,3086,8804,13397,410,6476,1397,883,4995,14360,3376,1446,943,8523,2790,3421,77658
2021-04-05T19:00:00+0000,3353,3090,8845,13432,412,6504,1398,886,5011,14410,3389,1450,945,8537,2803,3436,77901
2021-04-06T19:00:00+0000,3378,3098,8877,13469,415,6529,1398,890,5043,14467,3398,1451,948,8561,2823,3463,78208
2021-04-07T19:00:00+0000,3388,3110,8914,13507,416,6553,1404,898,5074,14512,3412,1458,949,8591,2837,3487,78510
2021-04-08T19:00:00+0000,3395,3122,8953,13534,419,6569,1406,899,5094,14562,3426,1461,949,8626,2854,3507,78776
2021-04-09T19:00:00+0000,3399,3123,8966,13556,420,6586,1409,903,5105,14597,3430,1463,949,8643,2871,3528,78948
2021-04-10T19:00:00+0000,3399,3123,8971,13581,421,6590,1411,906,5110,14610,3433,1463,949,8646,2874,3543,79030
2021-04-11T19:00:00+0000,3407,3127,9000,13612,425,6609,1412,913,5116,14647,3444,1469,952,8660,2892,3546,79231
2021-04-12T19:00:00+0000,3434,3128,9027,13662,428,6638,1412,915,5160,14716,3452,1471,955,8710,2918,3575,79601
2021-04-13T19:00:00+0000,3446,3134,9050,13711,428,6654,1421,919,5184,14777,3462,1474,956,8740,2928,3601,79885
2021-04-14T19:00:00+0000,3462,3143,9076,13749,433,6672,1423,922,5199,14830,3471,1476,958,8777,2949,3634,80174
2021-04-15T19:00:00+0000,3461,3147,9105,13781,436,6692,1427,926,5211,14878,3481,1477,958,8815,2960,3664,80419
2021-04-16T19:00:00+0000,3468,3150,9121,13806,436,6700,1429,926,5214,14904,3485,1478,958,8823,2961,3687,80546
2021-04-17T19:00:00+0000,3474,3150,9125,13819,436,6710,1431,927,5216,14923,3487,1478,959,8826,2963,3687,80611
2021-04-18T19:00:00+0000,3479,3153,9159,13841,437,6733,1431,934,5225,14969,3501,1484,960,8850,3002,3690,80848
2021-04-19T19:00:00+0000,3491,3163,9186,13882,441,6764,1434,945,5253,15043,3519,1489,960,8865,3014,3714,81163
2021-04-20T19:00:00+0000,3501,3169,9211,13934,443,6780,1438,950,5275,15113,3526,1492,961,8903,3037,3729,81462
2021-04-21T19:00:00+0000,3506,3175,9231,13973,444,6797,1442,956,5288,15173,3543,1499,962,8957,3049,3740,81735
2021-04-22T19:00:00+0000,3514,3180,9258,14025,445,6814,1447,962,5305,15217,3554,1500,964,9003,3066,3766,82020
2021-04-23T19:00:00+0000,3519,3187,9276,14049,446,6829,1456,964,5315,15254,3554,1500,965,9026,3072,3779,82191
2021-04-24T19:00:00+0000,3525,3188,9281,14059,447,6840,1461,967,5318,15265,3554,1501,965,9033,3075,3788,82267
2021-04-25T19:00:00+0000,3527,3193,9320,14079,448,6854,1461,976,5333,15298,3563,1505,968,9087,3087,3788,82487
2021-04-26T19:00:00+0000,3539,3201,9355,14122,452,6876,1467,980,5351,15365,3572,1507,969,9108,3100,3800,82764
2021-04-27T19:00:00+0000,3554,3210,9375,14162,452,6889,1474,985,5369,15454,3580,1509,971,9134,3121,3822,83061
2021-04-28T19:00:00+0000,3573,3210,9399,14202,452,6916,1483,995,5388,15507,3588,1510,974,9161,3137,3844,83339
2021-04-29T19:00:00+0000,3579,3213,9435,14250,453,6938,1488,998,5405,15578,3595,1513,975,9200,3146,3863,83629
2021-04-30T19:00:00+0000,3591,3214,9441,14270,453,6947,1496,999,5409,15605,3596,1514,975,9204,3148,3882,83744
2021-05-01T19:00:00+0000,3595,3216,9447,14279,453,6966,1502,1000,5413,15634,3597,1515,976,9210,3149,3889,83841
2021-05-02T19:00:00+0000,3597,3228,9474,14304,453,6975,1503,1009,5428,15691,3600,1517,977,9243,3160,3909,84068
2021-05-03T19:00:00+0000,3613,3233,9503,14342,453,7015,1504,1011,5441,15774,3612,1519,979,9265,3187,3931,84382
2021-05-04T19:00:00+0000,3620,3242,9525,14379,457,7043,1509,1018,5452,15832,3628,1522,981,9286,3200,3938,84632
2021-05-05T19:00:00+0000,3624,3242,9548,14418,460,7070,1513,1032,5466,15887,3636,1525,984,9317,3209,3955,84886
2021-05-06T19:00:00+0000,3639,3255,9569,14458,460,7089,1515,1041,5478,15952,3642,1526,987,9346,3216,3963,85136
2021-05-07T19:00:00+0000,3647,3266,9588,14477,460,7101,1517,1043,5485,15978,3643,1528,987,9351,3218,3984,85273
2021-05-08T19:00:00+0000,3651,3302,9596,14496,462,7111,1519,1044,5487,15994,3644,1531,987,9357,3218,3998,85397
2021-05-09T19:00:00+0000,3654,3302,9619,14519,462,7120,1519,1055,5506,16026,3651,1536,987,9371,3228,4012,85567
2021-05-10T19:00:00+0000,3656,3306,9656,14558,463,7142,1519,1059,5523,16122,3657,1538,990,9397,3237,4030,85853
2021-05-11T19:00:00+0000,3676,3319,9689,14584,465,7150,1526,1068,5542,16184,3661,1541,993,9418,3240,4046,86102
2021-05-12T19:00:00+0000,3685,3325,9707,14612,465,7165,1530,1069,5553,16237,3665,1548,993,9446,3264,4061,86325
2021-05-13T19:00:00+0000,3686,3396,9738,14635,466,7176,1530,1075,5562,16264,3670,1555,995,9453,3268,4079,86548
2021-05-14T19:00:00+0000,3694,3399,9747,14652,466,7186,1531,1078,5568,16291,3674,1566,997,9455,3268,4098,86670
2021-05-15T19:00:00+0000,3694,3399,9752,14667,466,7193,1533,1079,5570,16302,3678,1568,997,9462,3271,4100,86731
2021-05-16T19:00:00+0000,3694,3399,9770,14690,467,7206,1533,1086,5577,16329,3685,1568,1000,9481,3282,4103,86870
2021-05-17T19:00:00+0000,3697,3403,9792,14730,470,7229,1533,1089,5597,16387,3697,1572,1002,9515,3298,4137,87148
2021-05-18T19:00:00+0000,3706,3412,9824,14748,470,7247,1535,1094,5617,16439,3707,1573,1005,9561,3309,4158,87405
2021-05-19T19:00:00+0000,3712,3416,9852,14793,470,7260,1541,1103,5630,16478,3712,1575,1007,9588,3329,4173,87639
2021-05-20T19:00:00+0000,3714,3422,9878,14829,471,7269,1541,1106,5653,16515,3726,1577,1009,9623,3334,4185,87852
2021-05-21T19:00:00+0000,3718,3429,9886,14845,471,7278,1543,1108,5656,16534,3727,1578,1009,9642,3342,4194,87960
2021-05-22T19:00:00+0000,3719,3438,9892,14855,471,7288,1545,1109,5656,16540,3727,1580,1009,9647,3341,4194,88011
2021-05-23T19:00:00+0000,3720,3439,9895,14863,471,7291,1545,1109,5657,16546,3728,1581,1009,9647,3344,4194,88039
2021-05-24T19:00:00+0000,3720,3440,9921,14882,472,7301,1545,1113,5659,16566,3740,1584,1009,9659,3348,4202,88161
2021-05-25T19:00:00+0000,3727,3454,9945,14954,473,7335,1545,1116,5674,16647,3747,1589,1012,9686,3360,4215,88479
2021-05-26T19:00:00+0000,3731,3460,9969,14973,473,7372,1548,1120,5687,16703,3752,1589,1014,9701,3368,4229,88689
2021-05-27T19:00:00+0000,3742,3465,9991,14991,473,7387,1557,1120,5704,16746,3755,1594,1015,9730,3373,4241,88884
2021-05-28T19:00:00+0000,3746,3482,9997,15008,473,7403,1557,1120,5712,16763,3757,1596,1015,9757,3375,4247,89008
2021-05-29T19:00:00+0000,3747,3481,10004,15010,473,7405,1563,1121,5713,16772,3758,1596,1015,9767,3376,4250,89051
2021-05-30T19:00:00+0000,3749,3481,10023,15017,475,7413,1563,1122,5722,16788,3767,1599,1017,9780,3382,4250,89148
2021-05-31T19:00:00+0000,3751,3485,10040,15028,475,7431,1563,1123,5733,16826,3771,1599,1020,9809,3397,4265,89316
2021-06-01T19:00:00+0000,3756,3497,10060,15047,475,7461,1565,1124,5739,16850,3776,1601,1021,9845,3421,4272,89510
2021-06-02T19:00:00+0000,3757,3499,10066,15065,475,7467,1566,1124,5748,16874,3777,1605,1021,9857,3428,4276,89605
2021-06-03T19:00:00+0000,3763,3502,10075,15069,475,7468,1566,1126,5760,16888,3782,1606,1021,9900,3434,4298,89733
2021-06-04T19:00:00+0000,3764,3506,10075,15076,475,7474,1567,1126,5762,16903,3782,1606,1021,9949,3435,4304,89825
2021-06-05T19:00:00+0000,3764,3505,10075,15083,475,7476,1571,1126,5765,16907,3782,1607,1021,9950,3438,4306,89851
2021-06-06T19:00:00+0000,3765,3506,10082,15088,475,7483,1572,1129,5771,16930,3792,1609,1023,9993,3439,4308,89965
2021-06-07T19:00:00+0000,3766,3510,10096,15121,475,7486,1573,1133,5777,16956,3801,1612,1023,10002,3443,4310,90084
2021-06-08T19:00:00+0000,3771,3512,10110,15134,477,7490,1578,1136,5784,16965,3801,1613,1023,10028,3455,4310,90187
2021-06-09T19:00:00+0000,3774,3513,10124,15143,477,7499,1578,1141,5789,16978,3801,1615,1024,10047,3462,4318,90283
2021-06-10T19:00:00+0000,3775,3517,10136,15158,478,7505,1579,1145,5792,17000,3816,1616,1025,10062,3467,4327,90398
2021-06-11T19:00:00+0000,3774,3518,10137,15170,478,7510,1580,1145,5794,17027,3816,1616,1025,10064,3468,4334,90456
2021-06-12T19:00:00+0000,3774,3517,10138,15173,478,7510,1580,1145,5796,17031,3816,1617,1026,10065,3468,4336,90470
2021-06-13T19:00:00+0000,3775,3517,10151,15181,481,7513,1580,1146,5799,17041,3819,1620,1026,10070,3470,4337,90526
2021-06-14T19:00:00+0000,3776,3520,10170,15186,481,7517,1580,1147,5803,17053,3855,1621,1027,10077,3475,4350,90638
2021-06-15T19:00:00+0000,3779,3529,10194,15207,481,7524,1581,1148,5811,17069,3858,1621,1029,10087,3476,4354,90748
2021-06-16T19:00:00+0000,3784,3535,10205,15220,482,7524,1582,1148,5815,17080,3863,1622,1029,10093,3480,4358,90820
2021-06-17T19:00:00+0000,3805,3541,10215,15232,482,7526,1585,1148,5823,17088,3870,1621,1029,10102,3482,4363,90912
2021-06-18T19:00:00+0000,3809,3545,10223,15241,483,7527,1586,1148,5823,17097,3870,1621,1029,10104,3484,4363,90953
2021-06-19T19:00:00+0000,3810,3545,10224,15244,483,7529,1587,1148,5823,17102,3870,1621,1029,10104,3484,4363,90966
2021-06-20T19:00:00+0000,3806,3545,10231,15247,483,7543,1587,1148,5830,17106,3872,1621,1029,10110,3486,4363,91007
2021-06-21T19:00:00+0000,3807,3545,10238,15260,483,7549,1587,1149,5832,17123,3874,1621,1029,10129,3488,4368,91082
2021-06-22T19:00:00+0000,3809,3547,10253,15268,483,7552,1588,1150,5836,17140,3874,1621,1029,10135,3490,4371,91146
2021-06-23T19:00:00+0000,3809,3548,10263,15285,483,7556,1589,1151,5842,17146,3875,1622,1029,10145,3495,4373,91211
2021-06-24T19:00:00+0000,3811,3552,10288,15285,483,7557,1589,1152,5847,17157,3882,1622,1029,10150,3498,4379,91281
2021-06-25T19:00:00+0000,3811,3556,10290,15291,483,7559,1589,1152,5847,17164,3882,1622,1029,10151,3499,4378,91303
2021-06-26T19:00:00+0000,3811,3556,10294,15291,484,7560,1590,1152,5847,17165,3882,1622,1029,10152,3499,4379,91313
2021-06-27T19:00:00+0000,3813,3556,10299,15293,484,7562,1590,1152,5848,17168,3883,1623,1029,10154,3500,4382,91336
2021-06-28T19:00:00+0000,3819,3557,10308,15302,485,7571,1590,1154,5849,17180,3886,1623,1029,10160,3500,4387,91400
2021-06-29T19:00:00+0000,3822,3559,10316,15307,486,7574,1594,1156,5852,17198,3888,1623,1029,10164,3503,4388,91459
2021-06-30T19:00:00+0000,3825,3560,10336,15309,486,7591,1596,1156,5854,17211,3891,1625,1029,10167,3505,4389,91530
2021-07-01T19:00:00+0000,3826,3560,10343,15315,487,7597,1597,1156,5860,17217,3893,1625,1030,10170,3505,4392,91573
2021-07-02T19:00:00+0000,3826,3559,10345,15317,488,7598,1597,1156,5860,17219,3893,1625,1030,10171,3505,4394,91583
2021-07-03T19:00:00+0000,3826,3559,10345,15317,488,7599,1597,1156,5860,17219,3893,1625,1030,10171,3505,4393,91583
2021-07-04T19:00:00+0000,3826,3559,10348,15317,488,7601,1597,1158,5860,17219,3894,1625,1030,10175,3505,4393,91595
2021-07-05T19:00:00+0000,3829,3561,10352,15322,488,7602,1597,1161,5862,17227,3894,1625,1030,10179,3506,4395,91630
2021-07-06T19:00:00+0000,3829,3562,10352,15322,488,7602,1597,1161,5862,17227,3894,1625,1030,10179,3506,4395,91631
2021-07-07T12:00:00+0000,3829,3562,10352,15322,488,7602,1597,1161,5862,17227,3894,1625,1030,10179,3506,4395,91631
